member_id,days_since_signup,predicted_survival_probs
4630,560,0.37470366870889876
5422,560,0.37470366870889876
816,560,0.37470366870889876
2914,560,0.37470366870889876
9912,560,0.37470366870889876
464,560,0.37470366870889876
1418,560,0.37470366870889876
706,560,0.37470366870889876
5728,560,0.37470366870889876
2504,560,0.37470366870889876
7900,560,0.37470366870889876
8043,560,0.37470366870889876
4494,560,0.37470366870889876
4670,560,0.37470366870889876
7821,560,0.37470366870889876
3643,560,0.37470366870889876
4370,560,0.37470366870889876
6816,560,0.37470366870889876
2161,560,0.37470366870889876
1468,560,0.37470366870889876
543,560,0.37470366870889876
150,559,0.41414616015194083
5990,559,0.41414616015194083
1371,559,0.41414616015194083
3623,559,0.41414616015194083
55,559,0.41414616015194083
189,559,0.41414616015194083
2288,559,0.41414616015194083
5039,559,0.41414616015194083
4811,559,0.41414616015194083
7361,559,0.41414616015194083
7293,559,0.41414616015194083
1291,559,0.41414616015194083
5722,559,0.41414616015194083
1539,559,0.41414616015194083
4848,559,0.41414616015194083
8633,559,0.41414616015194083
7235,559,0.41414616015194083
5681,559,0.41414616015194083
9387,558,0.43653243907907274
2743,558,0.43653243907907274
3281,558,0.43653243907907274
9779,558,0.43653243907907274
9680,558,0.43653243907907274
9202,558,0.43653243907907274
6942,558,0.43653243907907274
5569,558,0.43653243907907274
4644,558,0.43653243907907274
9668,558,0.43653243907907274
6897,558,0.43653243907907274
9152,558,0.43653243907907274
8846,558,0.43653243907907274
2630,558,0.43653243907907274
1121,558,0.43653243907907274
9709,558,0.43653243907907274
3148,558,0.43653243907907274
9503,558,0.43653243907907274
638,558,0.43653243907907274
1079,558,0.43653243907907274
1503,558,0.43653243907907274
3723,556,0.4595078306095501
7863,557,0.4595078306095501
938,557,0.4595078306095501
605,556,0.4595078306095501
736,556,0.4595078306095501
5405,557,0.4595078306095501
4032,557,0.4595078306095501
690,556,0.4595078306095501
9260,557,0.4595078306095501
2855,557,0.4595078306095501
5117,556,0.4595078306095501
7542,556,0.4595078306095501
8279,556,0.4595078306095501
6907,557,0.4595078306095501
3769,556,0.4595078306095501
3875,557,0.4595078306095501
300,556,0.4595078306095501
517,556,0.4595078306095501
9439,557,0.4595078306095501
8398,556,0.4595078306095501
3816,556,0.4595078306095501
5460,556,0.4595078306095501
2728,556,0.4595078306095501
5194,557,0.4595078306095501
9302,555,0.46504406953255645
3177,555,0.46504406953255645
3877,555,0.46504406953255645
9472,555,0.46504406953255645
6275,555,0.46504406953255645
3679,555,0.46504406953255645
7857,555,0.46504406953255645
686,555,0.46504406953255645
9408,555,0.46504406953255645
5676,555,0.46504406953255645
100,555,0.46504406953255645
9057,555,0.46504406953255645
8752,555,0.46504406953255645
6560,555,0.46504406953255645
3590,555,0.46504406953255645
3884,555,0.46504406953255645
3812,555,0.46504406953255645
6217,554,0.4842211445648269
6229,554,0.4842211445648269
1317,554,0.4842211445648269
3242,554,0.4842211445648269
1169,554,0.4842211445648269
7212,554,0.4842211445648269
1680,554,0.4842211445648269
7638,554,0.4842211445648269
2365,554,0.4842211445648269
6069,554,0.4842211445648269
5718,554,0.4842211445648269
5269,554,0.4842211445648269
7371,554,0.4842211445648269
4208,554,0.4842211445648269
4597,554,0.4842211445648269
8520,554,0.4842211445648269
3066,554,0.4842211445648269
8795,554,0.4842211445648269
9696,554,0.4842211445648269
6353,554,0.4842211445648269
2774,553,0.5007757136097784
626,553,0.5007757136097784
5044,553,0.5007757136097784
8164,553,0.5007757136097784
9587,553,0.5007757136097784
2086,553,0.5007757136097784
9298,553,0.5007757136097784
884,553,0.5007757136097784
3456,553,0.5007757136097784
8404,553,0.5007757136097784
1797,553,0.5007757136097784
905,553,0.5007757136097784
7969,553,0.5007757136097784
2233,553,0.5007757136097784
637,553,0.5007757136097784
6300,553,0.5007757136097784
1449,553,0.5007757136097784
8390,553,0.5007757136097784
8504,553,0.5007757136097784
3798,553,0.5007757136097784
4539,553,0.5007757136097784
1217,553,0.5007757136097784
7007,552,0.5078789152212643
5786,552,0.5078789152212643
6755,552,0.5078789152212643
7697,552,0.5078789152212643
499,552,0.5078789152212643
424,552,0.5078789152212643
9884,552,0.5078789152212643
4148,552,0.5078789152212643
3998,552,0.5078789152212643
7570,552,0.5078789152212643
195,552,0.5078789152212643
8429,552,0.5078789152212643
9582,552,0.5078789152212643
7567,552,0.5078789152212643
4360,552,0.5078789152212643
9740,552,0.5078789152212643
2558,551,0.5176458174370578
9562,551,0.5176458174370578
1907,551,0.5176458174370578
1304,551,0.5176458174370578
712,551,0.5176458174370578
9255,551,0.5176458174370578
1395,551,0.5176458174370578
6313,551,0.5176458174370578
7556,551,0.5176458174370578
2798,551,0.5176458174370578
3720,551,0.5176458174370578
7229,551,0.5176458174370578
8177,551,0.5176458174370578
1785,551,0.5176458174370578
4517,551,0.5176458174370578
5601,551,0.5176458174370578
4812,551,0.5176458174370578
6544,551,0.5176458174370578
2899,551,0.5176458174370578
9694,551,0.5176458174370578
1565,551,0.5176458174370578
6985,551,0.5176458174370578
4852,551,0.5176458174370578
6719,550,0.5292783077165422
5006,550,0.5292783077165422
6332,550,0.5292783077165422
9196,550,0.5292783077165422
788,550,0.5292783077165422
8403,550,0.5292783077165422
3518,550,0.5292783077165422
1097,550,0.5292783077165422
7083,550,0.5292783077165422
3206,550,0.5292783077165422
1277,550,0.5292783077165422
6506,550,0.5292783077165422
7028,550,0.5292783077165422
8960,550,0.5292783077165422
967,550,0.5292783077165422
7549,550,0.5292783077165422
2574,549,0.5401912625148213
6508,549,0.5401912625148213
494,549,0.5401912625148213
1426,549,0.5401912625148213
514,549,0.5401912625148213
6168,549,0.5401912625148213
1918,549,0.5401912625148213
1510,549,0.5401912625148213
3955,549,0.5401912625148213
8026,549,0.5401912625148213
8961,549,0.5401912625148213
1011,549,0.5401912625148213
4073,549,0.5401912625148213
364,549,0.5401912625148213
4376,549,0.5401912625148213
8201,549,0.5401912625148213
6593,549,0.5401912625148213
8446,549,0.5401912625148213
1632,549,0.5401912625148213
2671,549,0.5401912625148213
1704,549,0.5401912625148213
4048,549,0.5401912625148213
7500,549,0.5401912625148213
2975,549,0.5401912625148213
5151,549,0.5401912625148213
5031,549,0.5401912625148213
9480,549,0.5401912625148213
8041,549,0.5401912625148213
5774,549,0.5401912625148213
5498,548,0.5425814893401081
8835,548,0.5425814893401081
9667,548,0.5425814893401081
1328,548,0.5425814893401081
9411,548,0.5425814893401081
4736,548,0.5425814893401081
4871,548,0.5425814893401081
1671,548,0.5425814893401081
9212,548,0.5425814893401081
8627,548,0.5425814893401081
7008,548,0.5425814893401081
6329,548,0.5425814893401081
2535,548,0.5425814893401081
8894,548,0.5425814893401081
7322,548,0.5425814893401081
8720,548,0.5425814893401081
2617,548,0.5425814893401081
3505,548,0.5425814893401081
715,548,0.5425814893401081
5121,548,0.5425814893401081
8713,548,0.5425814893401081
2603,548,0.5425814893401081
7218,548,0.5425814893401081
3626,548,0.5425814893401081
1913,548,0.5425814893401081
3453,548,0.5425814893401081
6004,548,0.5425814893401081
1756,548,0.5425814893401081
3823,548,0.5425814893401081
8381,547,0.5533898855421024
2479,547,0.5533898855421024
5657,547,0.5533898855421024
9673,547,0.5533898855421024
7049,547,0.5533898855421024
5364,547,0.5533898855421024
4421,547,0.5533898855421024
3419,547,0.5533898855421024
9977,547,0.5533898855421024
4569,547,0.5533898855421024
8530,547,0.5533898855421024
6763,547,0.5533898855421024
1377,547,0.5533898855421024
5017,547,0.5533898855421024
1327,547,0.5533898855421024
4906,547,0.5533898855421024
9983,547,0.5533898855421024
2562,547,0.5533898855421024
8785,547,0.5533898855421024
1920,547,0.5533898855421024
76,546,0.5554022123986188
7085,546,0.5554022123986188
9233,546,0.5554022123986188
4364,546,0.5554022123986188
7036,546,0.5554022123986188
106,546,0.5554022123986188
759,546,0.5554022123986188
4522,546,0.5554022123986188
2733,546,0.5554022123986188
7166,546,0.5554022123986188
7668,546,0.5554022123986188
776,546,0.5554022123986188
4680,546,0.5554022123986188
4583,546,0.5554022123986188
9902,546,0.5554022123986188
42,546,0.5554022123986188
2109,545,0.5592325724841265
9956,545,0.5592325724841265
4809,545,0.5592325724841265
1054,545,0.5592325724841265
5133,545,0.5592325724841265
350,545,0.5592325724841265
8864,545,0.5592325724841265
1025,545,0.5592325724841265
6148,545,0.5592325724841265
9245,545,0.5592325724841265
9467,545,0.5592325724841265
4024,545,0.5592325724841265
9031,545,0.5592325724841265
9421,545,0.5592325724841265
5700,545,0.5592325724841265
2215,545,0.5592325724841265
8564,545,0.5592325724841265
9443,545,0.5592325724841265
8455,545,0.5592325724841265
643,545,0.5592325724841265
6071,545,0.5592325724841265
9812,545,0.5592325724841265
4356,545,0.5592325724841265
6944,545,0.5592325724841265
5543,545,0.5592325724841265
5967,544,0.5645755588454398
6021,544,0.5645755588454398
2652,544,0.5645755588454398
5348,544,0.5645755588454398
7335,544,0.5645755588454398
1806,544,0.5645755588454398
1184,544,0.5645755588454398
6527,544,0.5645755588454398
9097,544,0.5645755588454398
7869,544,0.5645755588454398
3010,544,0.5645755588454398
9388,544,0.5645755588454398
6060,544,0.5645755588454398
1205,544,0.5645755588454398
992,544,0.5645755588454398
1008,544,0.5645755588454398
8977,544,0.5645755588454398
3957,544,0.5645755588454398
1777,544,0.5645755588454398
949,544,0.5645755588454398
7090,544,0.5645755588454398
3236,544,0.5645755588454398
7612,544,0.5645755588454398
8370,542,0.5696014540280404
8445,543,0.5696014540280404
1960,542,0.5696014540280404
2807,543,0.5696014540280404
3826,542,0.5696014540280404
4738,543,0.5696014540280404
7554,542,0.5696014540280404
1484,542,0.5696014540280404
5351,542,0.5696014540280404
5318,542,0.5696014540280404
2290,542,0.5696014540280404
864,542,0.5696014540280404
1885,542,0.5696014540280404
5885,543,0.5696014540280404
3562,543,0.5696014540280404
3220,542,0.5696014540280404
8187,543,0.5696014540280404
9620,543,0.5696014540280404
2990,542,0.5696014540280404
5076,543,0.5696014540280404
4290,542,0.5696014540280404
4987,543,0.5696014540280404
3408,542,0.5696014540280404
2761,542,0.5696014540280404
5266,542,0.5696014540280404
7795,543,0.5696014540280404
3198,543,0.5696014540280404
7748,543,0.5696014540280404
5030,542,0.5696014540280404
6894,542,0.5696014540280404
266,543,0.5696014540280404
244,543,0.5696014540280404
865,542,0.5696014540280404
4995,542,0.5696014540280404
5434,543,0.5696014540280404
2495,542,0.5696014540280404
394,542,0.5696014540280404
8097,542,0.5696014540280404
9151,541,0.5772368622589793
6800,541,0.5772368622589793
281,541,0.5772368622589793
2457,541,0.5772368622589793
8784,541,0.5772368622589793
1931,541,0.5772368622589793
1416,541,0.5772368622589793
8150,541,0.5772368622589793
7524,541,0.5772368622589793
6410,541,0.5772368622589793
3033,541,0.5772368622589793
8772,541,0.5772368622589793
5995,541,0.5772368622589793
8668,541,0.5772368622589793
1940,541,0.5772368622589793
5052,541,0.5772368622589793
8761,541,0.5772368622589793
8265,541,0.5772368622589793
1924,541,0.5772368622589793
1115,541,0.5772368622589793
9384,541,0.5772368622589793
7710,541,0.5772368622589793
1239,540,0.5786835711869464
7510,540,0.5786835711869464
9656,540,0.5786835711869464
3976,540,0.5786835711869464
6881,540,0.5786835711869464
3153,540,0.5786835711869464
9429,540,0.5786835711869464
4614,540,0.5786835711869464
5577,540,0.5786835711869464
5749,540,0.5786835711869464
9999,540,0.5786835711869464
37,540,0.5786835711869464
8877,540,0.5786835711869464
8007,540,0.5786835711869464
8054,540,0.5786835711869464
6146,540,0.5786835711869464
6967,540,0.5786835711869464
1773,540,0.5786835711869464
4175,540,0.5786835711869464
9640,540,0.5786835711869464
2027,540,0.5786835711869464
6,540,0.5786835711869464
1366,540,0.5786835711869464
1207,539,0.5814326617864092
8360,539,0.5814326617864092
1521,539,0.5814326617864092
2964,539,0.5814326617864092
1235,539,0.5814326617864092
7713,539,0.5814326617864092
6073,539,0.5814326617864092
9988,539,0.5814326617864092
6616,539,0.5814326617864092
6260,539,0.5814326617864092
8917,539,0.5814326617864092
4314,539,0.5814326617864092
26,539,0.5814326617864092
4512,539,0.5814326617864092
3796,539,0.5814326617864092
228,539,0.5814326617864092
4691,539,0.5814326617864092
2484,539,0.5814326617864092
2567,539,0.5814326617864092
4098,539,0.5814326617864092
3026,539,0.5814326617864092
2889,539,0.5814326617864092
6346,539,0.5814326617864092
1323,539,0.5814326617864092
2049,539,0.5814326617864092
7761,539,0.5814326617864092
2358,538,0.586659022791231
7003,538,0.586659022791231
7409,538,0.586659022791231
747,538,0.586659022791231
791,538,0.586659022791231
2601,538,0.586659022791231
7617,538,0.586659022791231
536,538,0.586659022791231
7388,538,0.586659022791231
1886,538,0.586659022791231
7209,538,0.586659022791231
6608,538,0.586659022791231
2555,538,0.586659022791231
6460,538,0.586659022791231
5935,537,0.5879288475158875
7790,537,0.5879288475158875
4655,537,0.5879288475158875
7727,537,0.5879288475158875
8334,537,0.5879288475158875
6188,537,0.5879288475158875
343,537,0.5879288475158875
6852,537,0.5879288475158875
6098,537,0.5879288475158875
1348,537,0.5879288475158875
6377,537,0.5879288475158875
8898,536,0.59042007144604
3253,536,0.59042007144604
1698,536,0.59042007144604
2503,536,0.59042007144604
8454,536,0.59042007144604
409,536,0.59042007144604
4385,536,0.59042007144604
996,536,0.59042007144604
655,536,0.59042007144604
6675,536,0.59042007144604
3919,536,0.59042007144604
4320,536,0.59042007144604
2709,536,0.59042007144604
6101,536,0.59042007144604
834,536,0.59042007144604
7583,536,0.59042007144604
5082,536,0.59042007144604
4503,536,0.59042007144604
3754,536,0.59042007144604
9340,536,0.59042007144604
8508,536,0.59042007144604
9396,536,0.59042007144604
7866,535,0.5976497049739512
9016,535,0.5976497049739512
3061,535,0.5976497049739512
7271,535,0.5976497049739512
2072,535,0.5976497049739512
5152,535,0.5976497049739512
9020,535,0.5976497049739512
696,535,0.5976497049739512
9004,535,0.5976497049739512
624,535,0.5976497049739512
3924,535,0.5976497049739512
5871,535,0.5976497049739512
4171,535,0.5976497049739512
8502,535,0.5976497049739512
6000,535,0.5976497049739512
5615,535,0.5976497049739512
9146,535,0.5976497049739512
8039,535,0.5976497049739512
8031,535,0.5976497049739512
2241,535,0.5976497049739512
6696,535,0.5976497049739512
3815,535,0.5976497049739512
1254,534,0.603474750831397
3375,534,0.603474750831397
953,534,0.603474750831397
9771,534,0.603474750831397
5872,534,0.603474750831397
234,534,0.603474750831397
4832,534,0.603474750831397
7704,534,0.603474750831397
2708,534,0.603474750831397
5314,534,0.603474750831397
4661,534,0.603474750831397
6088,534,0.603474750831397
8594,534,0.603474750831397
7814,534,0.603474750831397
9109,534,0.603474750831397
1564,534,0.603474750831397
2543,534,0.603474750831397
8534,534,0.603474750831397
5388,534,0.603474750831397
3979,534,0.603474750831397
9592,534,0.603474750831397
5848,534,0.603474750831397
646,533,0.6079782937480495
7405,533,0.6079782937480495
8393,533,0.6079782937480495
631,533,0.6079782937480495
2041,533,0.6079782937480495
2631,533,0.6079782937480495
6766,533,0.6079782937480495
5726,533,0.6079782937480495
7089,533,0.6079782937480495
3682,533,0.6079782937480495
8813,533,0.6079782937480495
4478,533,0.6079782937480495
9569,533,0.6079782937480495
8847,533,0.6079782937480495
118,533,0.6079782937480495
8657,533,0.6079782937480495
8673,533,0.6079782937480495
5942,532,0.6101692065183129
1067,532,0.6101692065183129
5929,532,0.6101692065183129
4344,532,0.6101692065183129
940,532,0.6101692065183129
9628,532,0.6101692065183129
3004,532,0.6101692065183129
9491,532,0.6101692065183129
8258,532,0.6101692065183129
7609,532,0.6101692065183129
807,532,0.6101692065183129
1783,532,0.6101692065183129
5820,532,0.6101692065183129
9976,532,0.6101692065183129
5571,532,0.6101692065183129
435,532,0.6101692065183129
7922,532,0.6101692065183129
5787,532,0.6101692065183129
3457,532,0.6101692065183129
6526,532,0.6101692065183129
8595,532,0.6101692065183129
1218,532,0.6101692065183129
8011,532,0.6101692065183129
2349,531,0.612280518651594
4149,531,0.612280518651594
5209,531,0.612280518651594
1888,531,0.612280518651594
8579,531,0.612280518651594
7132,531,0.612280518651594
9437,531,0.612280518651594
9921,531,0.612280518651594
3913,531,0.612280518651594
2568,531,0.612280518651594
964,531,0.612280518651594
91,531,0.612280518651594
1383,531,0.612280518651594
9281,531,0.612280518651594
3986,531,0.612280518651594
3779,531,0.612280518651594
5834,530,0.6133095615400841
6886,530,0.6133095615400841
4268,530,0.6133095615400841
7459,530,0.6133095615400841
5642,530,0.6133095615400841
7546,530,0.6133095615400841
5986,530,0.6133095615400841
7802,530,0.6133095615400841
1171,530,0.6133095615400841
8320,530,0.6133095615400841
9428,530,0.6133095615400841
3516,530,0.6133095615400841
4053,530,0.6133095615400841
9868,530,0.6133095615400841
2552,530,0.6133095615400841
4845,529,0.6153237144515459
7324,529,0.6153237144515459
2060,529,0.6153237144515459
9823,529,0.6153237144515459
9891,529,0.6153237144515459
2383,529,0.6153237144515459
5816,529,0.6153237144515459
2621,529,0.6153237144515459
7104,529,0.6153237144515459
856,529,0.6153237144515459
2894,529,0.6153237144515459
4861,529,0.6153237144515459
8040,529,0.6153237144515459
5288,529,0.6153237144515459
4293,528,0.6172990714802826
1219,528,0.6172990714802826
3548,528,0.6172990714802826
6381,528,0.6172990714802826
2986,528,0.6172990714802826
8406,528,0.6172990714802826
224,528,0.6172990714802826
6968,528,0.6172990714802826
5779,528,0.6172990714802826
7573,528,0.6172990714802826
94,528,0.6172990714802826
8832,528,0.6172990714802826
7779,528,0.6172990714802826
2669,528,0.6172990714802826
8787,527,0.6202108595533026
8196,527,0.6202108595533026
9863,527,0.6202108595533026
9021,527,0.6202108595533026
9934,527,0.6202108595533026
948,527,0.6202108595533026
548,527,0.6202108595533026
7602,527,0.6202108595533026
9162,527,0.6202108595533026
665,527,0.6202108595533026
8145,527,0.6202108595533026
3989,527,0.6202108595533026
5913,527,0.6202108595533026
4625,526,0.6221192006596206
9214,526,0.6221192006596206
51,526,0.6221192006596206
9509,526,0.6221192006596206
368,526,0.6221192006596206
6456,526,0.6221192006596206
4345,526,0.6221192006596206
8647,526,0.6221192006596206
1341,526,0.6221192006596206
1420,526,0.6221192006596206
9626,526,0.6221192006596206
2403,526,0.6221192006596206
2220,526,0.6221192006596206
4419,526,0.6221192006596206
9960,526,0.6221192006596206
6509,526,0.6221192006596206
2229,526,0.6221192006596206
114,525,0.6230505168282732
9257,525,0.6230505168282732
280,525,0.6230505168282732
8036,525,0.6230505168282732
4096,525,0.6230505168282732
9642,525,0.6230505168282732
1600,525,0.6230505168282732
4493,525,0.6230505168282732
3506,525,0.6230505168282732
7912,525,0.6230505168282732
5733,525,0.6230505168282732
9847,524,0.62488842395756
193,524,0.62488842395756
1198,524,0.62488842395756
1553,524,0.62488842395756
4434,524,0.62488842395756
5256,524,0.62488842395756
6105,524,0.62488842395756
252,524,0.62488842395756
7545,524,0.62488842395756
8273,524,0.62488842395756
8833,524,0.62488842395756
386,524,0.62488842395756
1143,524,0.62488842395756
6738,524,0.62488842395756
9982,524,0.62488842395756
7897,523,0.6257888395540404
7610,522,0.6257888395540404
6303,523,0.6257888395540404
3151,523,0.6257888395540404
7591,522,0.6257888395540404
7270,523,0.6257888395540404
1858,522,0.6257888395540404
7485,522,0.6257888395540404
1138,523,0.6257888395540404
5751,522,0.6257888395540404
6248,522,0.6257888395540404
5568,522,0.6257888395540404
1229,522,0.6257888395540404
3095,522,0.6257888395540404
3556,522,0.6257888395540404
6449,522,0.6257888395540404
455,522,0.6257888395540404
647,522,0.6257888395540404
5074,522,0.6257888395540404
1436,522,0.6257888395540404
5998,523,0.6257888395540404
1547,522,0.6257888395540404
5716,522,0.6257888395540404
997,522,0.6257888395540404
2874,523,0.6257888395540404
4078,522,0.6257888395540404
1048,522,0.6257888395540404
4272,522,0.6257888395540404
3179,522,0.6257888395540404
1066,522,0.6257888395540404
2779,522,0.6257888395540404
276,522,0.6257888395540404
229,523,0.6257888395540404
9924,522,0.6257888395540404
1937,523,0.6257888395540404
8106,522,0.6257888395540404
9997,522,0.6257888395540404
8489,522,0.6257888395540404
5395,523,0.6257888395540404
8305,521,0.629217819496802
8911,521,0.629217819496802
5504,521,0.629217819496802
2852,521,0.629217819496802
1146,521,0.629217819496802
3502,521,0.629217819496802
5146,521,0.629217819496802
3283,521,0.629217819496802
2103,521,0.629217819496802
414,521,0.629217819496802
7771,521,0.629217819496802
1154,521,0.629217819496802
1153,521,0.629217819496802
9135,521,0.629217819496802
3550,521,0.629217819496802
683,521,0.629217819496802
1133,521,0.629217819496802
3327,521,0.629217819496802
8919,521,0.629217819496802
6744,519,0.6325781282791615
5668,519,0.6325781282791615
7499,519,0.6325781282791615
8064,519,0.6325781282791615
1673,519,0.6325781282791615
74,520,0.6325781282791615
2356,520,0.6325781282791615
5275,519,0.6325781282791615
9138,519,0.6325781282791615
4181,519,0.6325781282791615
505,520,0.6325781282791615
7436,520,0.6325781282791615
2819,520,0.6325781282791615
4506,519,0.6325781282791615
6244,520,0.6325781282791615
3091,520,0.6325781282791615
416,519,0.6325781282791615
2283,520,0.6325781282791615
2313,520,0.6325781282791615
4883,520,0.6325781282791615
6196,519,0.6325781282791615
8997,519,0.6325781282791615
7001,520,0.6325781282791615
9974,519,0.6325781282791615
2143,520,0.6325781282791615
7636,519,0.6325781282791615
7855,520,0.6325781282791615
90,520,0.6325781282791615
5108,519,0.6325781282791615
2210,520,0.6325781282791615
6687,519,0.6325781282791615
8094,519,0.6325781282791615
995,519,0.6325781282791615
9348,519,0.6325781282791615
947,519,0.6325781282791615
945,519,0.6325781282791615
741,518,0.6349925486161047
4123,518,0.6349925486161047
4847,518,0.6349925486161047
592,518,0.6349925486161047
2042,518,0.6349925486161047
1801,518,0.6349925486161047
3443,518,0.6349925486161047
5180,518,0.6349925486161047
3089,518,0.6349925486161047
6654,518,0.6349925486161047
9352,518,0.6349925486161047
3656,518,0.6349925486161047
1709,518,0.6349925486161047
6811,518,0.6349925486161047
361,518,0.6349925486161047
4168,518,0.6349925486161047
5589,518,0.6349925486161047
1515,518,0.6349925486161047
8542,518,0.6349925486161047
5345,518,0.6349925486161047
2783,517,0.637356044454626
2645,517,0.637356044454626
1879,517,0.637356044454626
3644,517,0.637356044454626
3312,517,0.637356044454626
6940,517,0.637356044454626
2076,517,0.637356044454626
753,517,0.637356044454626
4831,517,0.637356044454626
8414,517,0.637356044454626
9261,517,0.637356044454626
4289,517,0.637356044454626
8719,517,0.637356044454626
5248,517,0.637356044454626
6465,517,0.637356044454626
8637,517,0.637356044454626
8638,517,0.637356044454626
7448,517,0.637356044454626
7181,517,0.637356044454626
7796,517,0.637356044454626
2941,517,0.637356044454626
5444,516,0.6412188083604116
3833,516,0.6412188083604116
4511,516,0.6412188083604116
5260,516,0.6412188083604116
3193,516,0.6412188083604116
8569,516,0.6412188083604116
1007,516,0.6412188083604116
8806,516,0.6412188083604116
8704,516,0.6412188083604116
3987,516,0.6412188083604116
9589,516,0.6412188083604116
2522,516,0.6412188083604116
9648,516,0.6412188083604116
4199,515,0.6435088755331273
9692,515,0.6435088755331273
249,515,0.6435088755331273
6470,515,0.6435088755331273
8844,515,0.6435088755331273
3073,515,0.6435088755331273
1285,515,0.6435088755331273
4932,515,0.6435088755331273
5579,515,0.6435088755331273
7224,515,0.6435088755331273
9028,515,0.6435088755331273
4825,515,0.6435088755331273
7302,515,0.6435088755331273
3462,515,0.6435088755331273
8356,515,0.6435088755331273
2682,515,0.6435088755331273
6570,515,0.6435088755331273
8655,515,0.6435088755331273
9835,515,0.6435088755331273
6445,515,0.6435088755331273
1181,515,0.6435088755331273
611,515,0.6435088755331273
2887,514,0.6480036988779454
7382,514,0.6480036988779454
5692,514,0.6480036988779454
9167,514,0.6480036988779454
3101,514,0.6480036988779454
6186,514,0.6480036988779454
5835,514,0.6480036988779454
2157,514,0.6480036988779454
3911,514,0.6480036988779454
7653,514,0.6480036988779454
1976,514,0.6480036988779454
8746,514,0.6480036988779454
1023,514,0.6480036988779454
6853,514,0.6480036988779454
780,514,0.6480036988779454
7217,514,0.6480036988779454
1113,514,0.6480036988779454
6388,514,0.6480036988779454
8588,514,0.6480036988779454
5622,514,0.6480036988779454
615,514,0.6480036988779454
304,514,0.6480036988779454
9529,514,0.6480036988779454
5383,514,0.6480036988779454
6908,514,0.6480036988779454
485,514,0.6480036988779454
8840,513,0.6509259252539451
95,513,0.6509259252539451
7279,513,0.6509259252539451
9836,513,0.6509259252539451
3298,513,0.6509259252539451
2471,513,0.6509259252539451
3412,513,0.6509259252539451
3928,513,0.6509259252539451
9487,513,0.6509259252539451
6717,513,0.6509259252539451
9254,513,0.6509259252539451
4514,513,0.6509259252539451
7715,513,0.6509259252539451
332,513,0.6509259252539451
9941,513,0.6509259252539451
4929,512,0.6516451804199721
5289,512,0.6516451804199721
5719,512,0.6516451804199721
5606,512,0.6516451804199721
2642,512,0.6516451804199721
3503,512,0.6516451804199721
843,512,0.6516451804199721
5529,512,0.6516451804199721
8057,512,0.6516451804199721
3275,512,0.6516451804199721
7289,512,0.6516451804199721
3561,512,0.6516451804199721
6986,512,0.6516451804199721
1991,512,0.6516451804199721
1568,512,0.6516451804199721
2335,512,0.6516451804199721
242,512,0.6516451804199721
2721,512,0.6516451804199721
5890,511,0.6544784203348412
4464,511,0.6544784203348412
4656,511,0.6544784203348412
622,511,0.6544784203348412
9355,511,0.6544784203348412
6498,511,0.6544784203348412
4001,511,0.6544784203348412
9704,511,0.6544784203348412
3839,511,0.6544784203348412
2751,511,0.6544784203348412
1986,511,0.6544784203348412
9241,511,0.6544784203348412
1571,511,0.6544784203348412
806,510,0.6558783741751293
3490,510,0.6558783741751293
2988,510,0.6558783741751293
1527,510,0.6558783741751293
7406,510,0.6558783741751293
5065,510,0.6558783741751293
5591,510,0.6558783741751293
544,510,0.6558783741751293
9767,510,0.6558783741751293
289,510,0.6558783741751293
7169,510,0.6558783741751293
4992,510,0.6558783741751293
